3.161650000000000000e+05
3.032770000000000000e+05
3.189640000000000000e+05
3.709970000000000000e+05
3.838900000000000000e+05
3.966510000000000000e+05
3.206880000000000000e+05
3.805120000000000000e+05
3.084650000000000000e+05
3.407030000000000000e+05
3.113090000000000000e+05
3.477910000000000000e+05
3.694790000000000000e+05
3.903260000000000000e+05
3.966890000000000000e+05
3.996800000000000000e+05
3.539210000000000000e+05
